adoption_id,age_years,size,weight_kg,breed_group,intake_type,days_in_shelter,previously_returned,medical_needs,neutered,aggression_score,anxiety_separation,reactivity_to_dogs,energy_level,training_level,house_trained,first_time_owner,household_has_kids,household_has_pets,home_type,has_yard,hours_alone_per_day,adopter_activity_level,visits_before_adoption,met_resident_pets,adoption_counseling,expectation_score,energy_mismatch,size_home_mismatch,return_reason,days_to_return,returned
ADP007254,3.7,large,25.9,mixed,transfer,81,0,minor,1,0.7,6.0,0.0,6.4,5.5,1,1,1,1,house_owned,1,0.0,2.7,2,1,0,7.8,3.7,0,kept,,0
ADP007255,0.6,xlarge,47.2,mixed,owner_surrender,53,0,minor,1,2.7,4.5,3.0,8.3,2.8,0,0,0,1,house_owned,1,7.7,5.0,1,0,1,8.1,3.3,0,kept,,0
ADP007256,4.2,medium,20.7,mixed,transfer,91,0,none,1,0.3,0.0,1.4,6.3,6.5,0,0,0,0,apartment,0,11.7,4.3,1,0,1,3.5,2.0,0,kept,,0
ADP007257,0.6,xlarge,52.0,mixed,stray,44,0,none,1,0.2,5.4,2.9,4.8,6.2,0,1,0,0,house_owned,1,4.0,7.4,3,0,1,8.0,2.6,0,kept,,0
ADP007258,5.6,large,29.7,mixed,transfer,1,0,none,1,4.4,6.6,5.6,5.6,3.9,0,0,1,1,house_owned,1,5.7,5.2,1,1,1,5.1,0.4,0,kept,,0
ADP007259,5.4,small,8.5,herding,transfer,94,1,minor,1,5.3,7.1,3.4,9.9,8.5,1,0,0,0,house_rented,1,7.4,8.8,3,0,0,6.3,1.1,0,kept,,0
ADP007260,2.1,medium,21.1,mixed,stray,65,0,none,1,3.2,6.3,5.0,8.7,3.0,1,0,0,0,apartment,0,5.1,6.5,1,0,0,5.9,2.2,0,kept,,0
ADP007261,3.3,small,10.3,herding,transfer,23,0,minor,1,2.5,5.0,5.0,5.1,6.2,1,0,0,1,house_owned,1,10.8,5.7,2,0,1,4.8,0.6,0,kept,,0
ADP007262,7.6,small,7.1,hound,transfer,17,0,none,1,0.0,6.1,0.0,1.9,0.8,0,0,1,1,house_rented,1,4.0,5.8,2,0,1,8.2,3.9,0,separation_anxiety_destruction,4.7,1
ADP007263,3.6,medium,21.6,mixed,owner_surrender,18,0,none,1,1.7,3.7,2.3,9.8,3.0,0,0,1,1,house_owned,1,4.4,9.6,2,1,1,5.1,0.2,0,kept,,0
ADP007264,3.2,large,33.5,working,owner_surrender,14,0,minor,1,0.0,4.0,0.0,9.4,5.0,0,0,0,1,house_owned,1,0.0,7.6,4,0,0,7.6,1.8,0,kept,,0
ADP007265,5.2,large,25.0,terrier,owner_surrender,14,1,none,1,5.1,3.5,3.0,9.6,3.0,0,0,0,1,house_owned,1,3.7,3.2,2,0,0,7.1,6.4,0,kept,,0
ADP007266,4.3,medium,21.3,herding,owner_surrender,55,0,minor,1,0.9,4.6,1.3,6.1,4.4,0,0,0,0,house_owned,1,1.6,10.0,2,0,0,8.4,3.9,0,kept,,0
ADP007267,11.6,small,5.0,mixed,stray,98,0,minor,1,2.5,4.3,5.1,6.5,4.2,0,1,0,0,apartment,0,3.7,5.7,3,0,0,5.3,0.8,0,kept,,0
ADP007268,0.5,medium,16.9,terrier,owner_surrender,14,0,none,1,1.2,4.1,2.5,7.6,7.0,0,0,1,1,house_owned,0,5.3,7.4,2,0,0,5.9,0.2,0,kept,,0
ADP007269,0.3,medium,15.4,mixed,stray,53,0,none,1,0.0,3.3,0.9,8.1,8.0,0,0,0,1,house_owned,1,4.4,7.5,1,1,1,8.7,0.6,0,kept,,0
ADP007270,5.4,medium,20.3,toy,owner_surrender,65,0,none,1,4.8,3.9,2.0,7.0,1.7,1,1,1,0,apartment,0,6.5,6.1,1,0,1,8.7,0.9,0,kept,,0
ADP007271,4.7,small,9.3,terrier,owner_surrender,53,0,none,1,2.7,2.9,1.7,6.5,7.7,0,1,0,0,house_owned,1,1.9,2.3,1,0,0,4.9,4.2,0,kept,,0
ADP007272,3.7,small,5.1,working,stray,40,0,none,1,3.0,2.4,4.8,5.0,4.4,0,1,1,0,apartment,0,6.3,7.0,1,0,1,9.2,2.0,0,kept,,0
ADP007273,3.7,medium,22.5,mixed,transfer,13,0,none,1,4.2,8.0,3.0,6.2,6.5,1,1,0,0,apartment,0,10.0,9.2,3,0,1,7.2,3.0,0,kept,,0
ADP007274,2.1,medium,19.2,toy,stray,44,0,none,1,1.0,6.1,4.9,8.5,6.7,0,1,0,1,house_rented,1,4.5,5.1,1,0,1,10.0,3.4,0,kept,,0
ADP007275,5.1,medium,19.0,mixed,stray,22,0,minor,1,2.5,6.4,3.0,10.0,2.0,0,1,0,0,house_owned,1,6.6,6.3,1,0,0,6.8,3.7,0,medical_needs,15.1,1
ADP007276,4.1,medium,13.5,hound,stray,12,0,none,1,3.0,1.9,7.8,8.3,4.3,0,1,0,1,apartment,0,6.0,8.9,1,1,0,4.0,0.6,0,conflict_with_resident_pets,2.9,1
ADP007277,1.6,small,3.3,sporting,stray,17,0,none,1,6.1,6.1,0.7,4.9,8.4,0,0,0,0,house_rented,0,7.5,4.2,2,0,1,5.0,0.7,0,kept,,0
ADP007278,0.4,small,6.0,mixed,owner_surrender,31,0,none,0,2.7,5.1,4.1,10.0,0.0,0,1,0,1,house_owned,0,2.2,8.0,1,0,1,6.0,2.0,0,kept,,0
ADP007279,4.4,small,5.2,toy,transfer,42,0,none,1,7.4,4.2,3.4,6.8,2.3,0,0,1,0,apartment,0,5.5,2.1,1,0,0,6.5,4.7,0,medical_needs,26.6,1
ADP007280,6.0,large,26.5,hound,owner_surrender,31,0,chronic,1,0.5,0.0,2.0,6.0,7.5,0,1,0,1,apartment,0,9.0,7.5,2,1,0,5.3,1.5,1,kept,,0
ADP007281,0.6,medium,14.3,herding,owner_surrender,20,0,none,1,2.5,5.4,1.7,6.8,3.0,0,0,1,0,house_owned,1,4.4,10.0,3,0,0,4.9,3.2,0,kept,,0
ADP007282,4.4,large,35.2,mixed,stray,41,0,minor,1,2.1,7.2,6.6,9.8,2.8,1,1,0,0,house_owned,0,8.2,2.7,2,0,0,6.9,7.1,0,kept,,0
ADP007283,6.2,xlarge,47.4,sporting,owner_surrender,50,0,none,1,3.3,6.2,4.7,8.5,4.2,1,1,0,1,apartment,0,1.3,6.3,1,0,0,9.3,2.2,1,kept,,0
ADP007284,2.8,small,9.2,working,owner_surrender,9,0,minor,1,2.0,4.9,0.0,6.6,5.7,0,0,0,1,apartment,0,5.5,6.7,1,1,1,8.9,0.1,0,kept,,0
ADP007285,7.1,large,23.5,mixed,stray,35,0,none,1,3.7,7.9,5.6,8.7,3.5,0,0,0,1,house_owned,1,11.6,7.7,2,1,1,9.0,1.0,0,kept,,0
ADP007286,2.8,large,26.2,mixed,stray,43,0,minor,1,0.5,3.4,5.1,6.7,6.4,1,0,0,1,apartment,0,5.0,3.6,1,0,0,6.2,3.1,1,kept,,0
ADP007287,4.3,medium,13.9,working,owner_surrender,36,0,none,0,4.5,1.3,4.3,6.7,4.5,0,1,1,1,house_owned,1,7.9,7.1,2,1,1,7.9,0.4,0,kept,,0
ADP007288,9.7,medium,17.7,terrier,stray,13,0,none,1,3.5,3.4,1.0,1.9,3.5,0,0,0,0,house_rented,0,0.0,6.8,1,0,0,8.8,4.9,0,kept,,0
ADP007289,1.0,medium,14.0,working,stray,131,0,none,1,2.5,3.9,7.3,1.9,4.8,0,1,0,1,apartment,0,3.4,6.5,1,1,1,8.1,4.6,0,kept,,0
ADP007290,2.5,medium,16.9,toy,stray,6,1,none,1,5.1,2.2,0.0,8.7,3.3,0,1,0,0,house_owned,1,9.6,4.0,3,0,1,8.0,4.7,0,kept,,0
ADP007291,10.0,large,31.6,mixed,owner_surrender,47,0,none,1,5.3,4.0,2.7,7.6,3.8,0,1,0,0,house_owned,1,8.2,8.2,1,0,1,8.5,0.6,0,aggression,10.9,1
ADP007292,3.8,medium,24.0,herding,stray,74,0,none,1,1.4,5.4,5.3,6.8,5.2,0,0,1,0,house_rented,1,6.1,6.2,1,0,1,6.3,0.6,0,kept,,0
ADP007293,0.7,small,7.6,herding,transfer,49,0,none,1,5.6,5.7,5.8,10.0,3.8,0,0,1,0,house_rented,0,3.3,1.1,1,0,0,3.3,8.9,0,aggression,1.0,1
ADP007294,3.3,large,29.3,sporting,stray,6,0,none,1,1.8,1.9,0.0,8.4,3.9,1,0,0,0,house_rented,1,6.8,7.5,1,0,0,10.0,0.9,0,kept,,0
ADP007295,2.3,medium,21.7,working,owner_surrender,7,0,chronic,1,4.0,3.2,0.0,2.4,7.6,0,0,0,0,house_rented,0,5.5,0.4,4,0,0,7.3,2.0,0,kept,,0
ADP007296,4.9,large,28.3,toy,transfer,28,0,none,1,4.2,1.4,5.2,5.4,4.1,0,1,0,0,apartment,0,5.8,7.0,1,0,0,8.6,1.6,1,kept,,0
ADP007297,2.3,large,33.2,mixed,transfer,5,0,none,1,0.0,1.5,3.8,6.4,1.5,0,1,0,1,house_owned,1,7.8,5.1,1,0,0,7.1,1.3,0,kept,,0
ADP007298,6.8,small,4.5,hound,stray,15,1,none,1,1.6,5.7,6.8,6.9,2.3,0,1,0,1,house_owned,1,10.3,6.4,3,0,0,7.6,0.5,0,conflict_with_resident_pets,5.8,1
ADP007299,4.0,xlarge,38.2,herding,transfer,54,1,chronic,1,0.7,4.7,5.6,6.5,4.7,0,0,0,1,house_owned,1,9.5,7.1,2,1,0,6.9,0.6,0,kept,,0
ADP007300,5.2,medium,22.7,working,born_in_care,14,0,none,1,0.0,5.6,0.0,4.4,6.3,1,0,0,1,house_owned,1,8.0,5.5,4,0,0,6.9,1.1,0,kept,,0
ADP007301,6.4,large,29.4,sporting,stray,25,0,none,1,3.5,1.5,7.4,7.8,3.2,0,1,0,0,house_owned,1,6.8,4.7,1,0,0,6.2,3.1,0,kept,,0
ADP007302,1.2,large,29.5,sporting,stray,20,0,none,1,1.3,3.4,3.7,7.2,8.9,1,0,0,0,apartment,0,11.8,4.4,1,0,0,8.1,2.8,1,kept,,0
ADP007303,4.0,xlarge,33.3,mixed,transfer,52,0,chronic,1,2.3,1.3,1.1,5.5,3.7,0,0,0,1,house_owned,0,5.7,2.8,1,0,1,3.6,2.7,0,kept,,0
ADP007304,10.8,small,5.1,hound,born_in_care,53,0,none,1,3.3,3.5,6.1,2.4,6.4,1,0,0,0,house_rented,1,2.9,7.2,1,0,0,5.4,4.8,0,kept,,0
ADP007305,7.0,medium,19.8,mixed,owner_surrender,30,0,none,1,0.5,7.2,4.9,7.6,2.5,1,1,1,0,house_owned,1,4.7,5.4,1,0,1,6.5,2.2,0,kept,,0
ADP007306,5.6,large,41.2,terrier,owner_surrender,72,0,minor,1,0.7,2.6,4.7,9.3,9.5,1,0,0,0,house_owned,1,5.6,4.5,1,0,0,8.2,4.8,0,kept,,0
ADP007307,1.5,small,8.0,hound,transfer,16,0,none,1,2.2,5.1,1.5,6.2,4.6,1,1,0,1,house_rented,1,14.0,5.5,1,1,0,7.0,0.7,0,aggression,10.4,1
ADP007308,3.8,small,8.3,terrier,stray,4,0,minor,1,2.1,3.3,4.9,6.2,4.5,0,1,0,0,house_owned,1,3.0,5.8,2,0,0,4.3,0.4,0,kept,,0
ADP007309,4.7,medium,17.5,working,stray,17,0,none,1,4.4,3.6,1.5,4.8,6.0,1,0,0,1,house_rented,1,6.5,5.7,1,0,0,6.1,0.9,0,kept,,0
ADP007310,2.9,large,27.9,mixed,owner_surrender,18,0,none,1,3.8,5.5,4.5,6.0,3.8,1,1,1,0,house_owned,1,4.8,3.1,3,0,1,8.4,2.9,0,kept,,0
ADP007311,2.2,large,28.8,working,transfer,29,0,none,1,1.7,3.2,2.9,7.0,2.5,0,0,1,1,house_owned,0,7.7,3.4,1,0,0,8.2,3.6,0,separation_anxiety_destruction,33.8,1
ADP007312,0.6,medium,13.6,mixed,transfer,37,0,none,1,6.0,6.3,6.9,7.8,5.8,1,1,1,0,apartment,0,5.7,4.2,3,0,0,8.3,3.6,0,aggression,8.0,1
ADP007313,2.4,medium,10.9,sporting,owner_surrender,40,0,none,1,5.4,4.1,4.6,7.2,5.4,0,0,1,1,house_rented,1,14.0,6.7,3,1,0,6.8,0.5,0,kept,,0
ADP007314,2.7,small,10.3,working,transfer,49,1,none,1,0.0,4.6,0.4,6.9,7.9,1,1,1,1,house_owned,1,2.9,3.2,4,1,0,6.6,3.7,0,kept,,0
ADP007315,3.9,medium,15.5,mixed,owner_surrender,30,0,chronic,1,0.7,6.0,0.0,6.1,2.2,0,1,0,1,house_rented,1,6.8,8.2,1,1,0,4.6,2.1,0,kept,,0
ADP007316,5.1,large,33.0,mixed,transfer,23,0,none,1,4.5,2.2,4.9,6.1,3.4,0,1,0,1,house_owned,0,3.1,9.1,1,0,0,7.6,3.0,0,separation_anxiety_destruction,1.6,1
ADP007317,2.3,large,33.9,terrier,owner_surrender,8,0,none,1,2.9,3.5,4.4,1.9,0.4,0,1,0,0,house_owned,0,9.3,6.6,1,0,1,7.8,4.7,0,kept,,0
ADP007318,3.5,large,27.4,working,owner_surrender,23,0,none,1,2.5,6.5,1.1,8.3,3.0,1,0,1,0,apartment,0,7.8,7.9,3,0,1,5.9,0.4,1,kept,,0
ADP007319,2.5,small,10.3,working,owner_surrender,5,0,none,1,2.3,4.0,7.4,5.8,0.9,0,1,0,1,house_rented,1,8.5,5.0,3,1,0,3.4,0.8,0,kept,,0
ADP007320,10.7,medium,17.7,herding,stray,19,0,none,1,0.0,1.6,1.2,4.8,6.1,1,1,0,0,apartment,0,8.5,5.1,4,0,0,7.0,0.3,0,kept,,0
ADP007321,4.5,xlarge,43.8,working,transfer,32,0,none,1,4.8,1.7,3.9,6.2,3.6,1,0,0,0,apartment,0,6.0,10.0,2,0,0,7.8,3.8,1,kept,,0
ADP007322,4.8,small,8.4,terrier,transfer,47,0,none,1,2.5,4.4,3.9,6.6,4.3,1,1,0,0,house_owned,1,7.3,5.3,1,0,1,9.1,1.3,0,kept,,0
ADP007323,2.8,small,8.9,toy,stray,37,0,none,1,2.4,3.8,4.3,7.4,5.0,0,0,0,0,house_rented,1,7.0,3.6,1,0,0,7.8,3.8,0,kept,,0
ADP007324,2.3,medium,14.7,mixed,stray,30,0,minor,1,2.8,5.6,3.3,5.0,5.8,1,1,1,0,apartment,0,10.2,6.2,1,0,0,7.2,1.2,0,kept,,0
ADP007325,4.3,small,5.5,mixed,owner_surrender,18,0,none,1,1.7,2.3,2.7,1.0,5.1,1,0,0,1,house_rented,0,7.8,3.3,1,0,1,6.4,2.3,0,conflict_with_resident_pets,2.6,1
ADP007326,4.5,large,38.7,sporting,owner_surrender,18,0,minor,1,5.4,4.4,0.9,2.9,5.6,0,0,1,0,house_owned,1,3.0,3.9,1,0,0,8.1,1.0,0,aggression,3.1,1
ADP007327,5.0,small,8.8,herding,transfer,49,0,none,1,1.3,3.8,6.5,4.7,5.4,0,0,0,1,house_owned,1,8.5,5.8,1,1,0,5.5,1.1,0,kept,,0
ADP007328,1.3,large,29.2,hound,born_in_care,64,0,none,1,5.0,8.1,7.2,6.4,8.7,0,1,0,0,house_rented,0,6.1,1.4,2,0,0,9.1,5.0,0,kept,,0
ADP007329,2.3,medium,19.2,herding,owner_surrender,36,0,minor,1,2.7,0.0,0.0,6.6,10.0,0,1,0,0,apartment,0,14.0,9.8,1,0,0,6.2,3.2,0,kept,,0
ADP007330,6.7,small,7.0,mixed,owner_surrender,41,0,minor,1,2.3,5.4,2.8,7.1,5.8,1,0,0,0,house_owned,0,10.8,1.7,1,0,0,3.7,5.4,0,kept,,0
ADP007331,7.8,small,8.6,hound,stray,34,0,none,1,7.6,2.6,4.0,8.0,6.4,0,0,1,0,house_rented,1,7.8,3.7,3,0,0,8.3,4.3,0,kept,,0
ADP007332,5.1,large,25.8,terrier,stray,54,0,none,1,1.9,1.5,3.4,6.7,3.1,1,0,0,0,house_owned,1,9.7,4.4,1,0,0,4.1,2.3,0,kept,,0
ADP007333,1.4,small,4.3,herding,born_in_care,37,0,none,1,0.0,4.6,3.1,7.7,5.2,0,0,1,0,house_rented,1,8.0,9.2,1,0,1,6.9,1.5,0,kept,,0
ADP007334,4.0,medium,18.7,mixed,stray,14,0,minor,1,1.0,3.1,2.4,7.8,0.3,0,0,0,0,house_rented,1,8.2,6.1,1,0,0,7.1,1.7,0,kept,,0
ADP007335,9.1,xlarge,33.9,hound,stray,54,0,minor,1,0.9,3.8,2.0,4.5,4.8,0,0,0,1,house_rented,1,4.7,3.0,1,1,1,3.5,1.5,0,kept,,0
ADP007336,1.8,medium,7.5,herding,transfer,40,0,none,1,4.0,7.9,5.1,9.1,3.4,0,1,0,1,apartment,0,7.1,3.1,1,0,0,5.1,6.0,0,conflict_with_resident_pets,14.4,1
ADP007337,5.2,medium,19.6,mixed,owner_surrender,57,1,none,1,2.8,3.6,1.1,8.8,6.3,0,0,1,1,house_owned,1,0.3,7.5,2,1,0,8.4,1.3,0,kept,,0
ADP007338,5.7,small,6.5,sporting,stray,54,0,chronic,1,0.8,4.7,2.0,7.0,6.2,0,1,1,1,apartment,0,5.0,5.4,2,0,0,6.3,1.6,0,kept,,0
ADP007339,3.1,large,31.8,herding,transfer,69,0,none,1,0.0,0.0,4.4,3.9,5.7,0,1,1,1,apartment,0,1.3,8.1,1,0,0,7.1,4.2,1,kept,,0
ADP007340,2.2,medium,18.7,mixed,stray,28,0,none,1,0.5,5.6,4.6,3.8,4.3,0,1,1,0,house_owned,1,4.1,7.9,4,0,1,10.0,4.1,0,kept,,0
ADP007341,0.7,small,7.1,terrier,stray,6,0,none,1,0.0,3.5,2.8,5.4,7.0,1,1,0,0,apartment,0,3.1,6.1,1,0,0,5.3,0.7,0,kept,,0
ADP007342,0.5,medium,16.6,toy,transfer,34,1,minor,1,3.0,0.0,4.5,5.0,5.0,1,1,1,0,house_rented,1,6.9,3.5,2,0,1,7.2,1.5,0,kept,,0
ADP007343,1.3,medium,16.4,herding,owner_surrender,36,0,none,1,1.6,5.5,2.2,7.6,5.0,1,0,1,0,house_owned,1,3.3,4.4,1,0,0,9.0,3.2,0,kept,,0
ADP007344,3.6,large,27.0,mixed,born_in_care,24,0,none,1,3.2,2.8,2.9,7.4,7.1,0,0,0,0,house_owned,1,4.4,7.6,2,0,1,5.2,0.2,0,kept,,0
ADP007345,1.8,medium,13.2,herding,transfer,29,0,none,1,5.4,1.8,0.0,8.6,4.5,0,0,0,0,house_rented,1,5.4,2.4,1,0,0,4.5,6.2,0,kept,,0
ADP007346,2.0,medium,20.7,sporting,stray,60,0,none,1,3.4,0.4,2.8,5.2,7.1,1,1,0,1,house_rented,1,2.2,7.1,1,0,1,7.0,1.9,0,kept,,0
ADP007347,3.1,medium,15.3,mixed,stray,57,0,none,1,4.9,2.9,3.4,8.0,4.8,1,0,0,1,apartment,0,1.9,7.3,1,0,0,2.1,0.7,0,kept,,0
ADP007348,2.7,small,8.1,mixed,stray,41,0,none,1,3.8,3.8,8.5,4.7,6.8,0,0,1,1,apartment,0,4.0,1.7,3,1,1,5.9,3.0,0,kept,,0
ADP007349,11.1,small,8.1,hound,transfer,106,0,none,1,0.0,0.9,1.7,2.9,7.5,0,0,0,1,house_owned,1,6.2,6.8,1,1,1,7.0,3.9,0,kept,,0
ADP007350,6.9,small,4.8,mixed,born_in_care,6,0,none,1,0.0,4.2,4.1,7.4,6.1,0,0,1,1,house_rented,1,5.3,6.7,1,1,1,1.9,0.7,0,kept,,0
ADP007351,6.4,medium,20.6,toy,stray,22,0,none,1,5.3,5.7,9.2,7.5,5.0,0,0,0,1,house_owned,0,2.7,3.6,2,0,0,6.1,3.9,0,kept,,0
ADP007352,0.3,small,11.0,terrier,stray,4,0,none,1,4.0,4.0,3.5,10.0,4.5,0,0,1,0,house_owned,0,5.3,4.7,2,0,1,5.6,5.3,0,kept,,0
ADP007353,1.5,medium,22.9,terrier,stray,19,0,none,1,6.3,2.9,1.6,6.6,10.0,1,1,0,1,house_rented,1,4.7,4.0,2,1,1,6.7,2.6,0,kept,,0
ADP007354,1.1,large,26.0,herding,owner_surrender,48,1,none,1,4.3,4.7,0.0,3.8,6.6,1,0,1,0,house_owned,0,7.6,7.6,2,0,0,5.0,3.8,0,kept,,0
ADP007355,4.4,medium,13.2,hound,owner_surrender,86,0,none,1,3.4,4.7,0.7,5.7,5.5,0,1,0,0,apartment,0,4.4,5.6,1,0,0,6.6,0.1,0,kept,,0
ADP007356,2.1,medium,14.6,sporting,stray,47,0,none,1,1.9,3.9,2.6,0.7,3.2,0,1,1,1,house_rented,1,10.2,6.0,1,0,0,6.1,5.3,0,kept,,0
ADP007357,3.8,medium,19.4,herding,owner_surrender,42,0,none,1,4.1,2.7,2.7,6.2,4.9,1,0,0,1,house_rented,1,2.9,6.2,2,0,0,3.7,0.0,0,kept,,0
ADP007358,1.6,xlarge,47.3,sporting,transfer,13,0,minor,1,1.3,4.1,3.3,7.4,6.4,0,1,1,0,house_owned,1,9.2,4.4,3,0,0,7.7,3.0,0,kept,,0
ADP007359,1.8,large,31.7,hound,transfer,106,0,none,1,0.0,5.1,5.4,5.5,8.9,0,1,0,0,house_owned,1,11.2,4.9,1,0,1,5.0,0.6,0,kept,,0
ADP007360,9.3,small,7.4,herding,stray,15,0,minor,1,0.0,2.3,0.4,4.4,8.7,1,1,0,1,apartment,0,1.8,6.8,2,1,1,5.4,2.4,0,kept,,0
ADP007361,4.1,medium,21.2,mixed,stray,13,0,none,1,5.0,2.2,7.1,8.0,4.7,0,0,1,0,house_owned,1,9.6,5.4,1,0,0,4.9,2.6,0,kept,,0
ADP007362,5.2,small,6.1,mixed,stray,38,0,none,1,2.4,3.9,4.0,5.9,3.0,1,1,0,1,house_owned,1,4.4,4.3,2,1,0,3.6,1.6,0,kept,,0
ADP007363,11.5,small,3.1,mixed,owner_surrender,39,0,none,1,4.0,1.6,0.4,4.0,4.8,0,1,0,1,house_rented,1,9.4,3.0,1,0,1,7.5,1.0,0,kept,,0
ADP007364,3.8,small,6.1,herding,owner_surrender,21,0,none,0,1.1,0.5,3.4,4.8,6.9,0,1,0,1,apartment,0,7.6,4.8,1,0,0,7.3,0.0,0,kept,,0
ADP007365,7.0,medium,15.7,hound,owner_surrender,20,0,none,1,1.7,5.1,3.1,10.0,6.7,1,0,0,1,apartment,0,6.1,7.4,1,0,0,5.2,2.6,0,kept,,0
ADP007366,1.4,small,9.6,working,born_in_care,24,0,minor,1,0.0,1.9,0.3,7.5,9.2,1,0,0,0,house_owned,1,5.6,4.9,1,0,1,6.8,2.6,0,kept,,0
ADP007367,2.0,small,7.4,mixed,stray,36,0,none,0,0.0,3.3,4.2,8.7,3.5,0,0,0,0,house_owned,1,4.2,8.4,1,0,1,7.5,0.3,0,kept,,0
ADP007368,2.3,medium,21.3,working,owner_surrender,47,0,none,1,4.2,7.6,0.9,4.6,5.2,1,0,0,1,house_rented,1,8.8,5.4,3,0,0,4.8,0.8,0,kept,,0
ADP007369,0.2,large,31.2,toy,transfer,61,1,none,0,1.8,1.3,0.0,3.4,3.1,0,0,0,0,house_rented,1,6.2,4.4,1,0,1,5.3,1.0,0,kept,,0
ADP007370,3.4,small,6.8,herding,owner_surrender,18,0,none,1,1.6,7.1,5.3,9.5,3.5,0,1,1,0,house_owned,1,10.0,4.8,2,0,0,9.1,4.7,0,kept,,0
ADP007371,2.1,small,10.0,toy,owner_surrender,40,1,none,1,2.5,2.9,3.3,8.4,4.3,0,0,0,0,house_rented,1,9.2,2.2,1,0,0,8.0,6.2,0,kept,,0
ADP007372,2.6,large,38.0,toy,stray,39,1,none,1,3.3,3.0,5.6,8.0,5.1,0,0,1,0,house_rented,1,0.8,3.9,3,0,0,10.0,4.1,0,kept,,0
ADP007373,1.0,large,26.8,working,stray,59,1,minor,1,3.0,1.2,4.2,6.7,4.6,1,1,0,0,apartment,0,4.8,0.0,1,0,0,9.4,6.7,1,unmet_expectations,15.6,1
ADP007374,1.4,medium,19.3,herding,owner_surrender,61,0,minor,1,0.7,2.7,0.0,3.8,7.4,1,0,0,0,house_owned,1,1.4,5.7,2,0,1,7.7,1.9,0,kept,,0
ADP007375,1.3,large,19.7,sporting,owner_surrender,45,0,none,1,2.8,5.3,2.4,5.5,3.9,0,0,0,1,house_owned,1,4.0,5.5,1,0,1,5.3,0.0,0,kept,,0
ADP007376,3.9,medium,20.3,hound,stray,36,0,none,1,3.8,6.5,5.8,4.3,5.0,0,1,0,0,house_owned,1,2.9,5.6,1,0,0,4.8,1.3,0,kept,,0
ADP007377,0.7,large,26.6,terrier,owner_surrender,38,0,none,1,2.5,6.3,4.5,5.4,8.8,0,1,1,0,house_owned,1,6.5,7.6,1,0,1,6.1,2.2,0,kept,,0
ADP007378,0.7,xlarge,45.8,hound,owner_surrender,26,0,none,1,1.5,4.7,3.2,4.7,7.4,0,0,1,1,apartment,0,3.4,4.4,2,0,1,8.2,0.3,1,kept,,0
ADP007379,1.5,small,5.8,mixed,owner_surrender,12,0,none,1,0.9,3.4,3.3,2.9,4.3,1,0,1,1,house_rented,0,3.5,9.1,1,1,0,7.8,6.2,0,aggression,7.2,1
ADP007380,1.2,xlarge,54.2,toy,stray,7,0,none,1,3.8,1.9,2.3,4.5,4.1,1,0,0,0,house_rented,1,11.9,10.0,1,0,0,6.4,5.5,0,kept,,0
ADP007381,3.2,small,6.1,terrier,stray,16,0,none,1,5.6,3.4,4.7,5.5,6.2,0,1,0,1,apartment,0,6.2,5.9,3,1,0,7.8,0.4,0,kept,,0
ADP007382,6.7,large,34.2,mixed,stray,19,1,none,1,2.8,3.8,10.0,2.5,8.3,1,1,1,1,house_rented,1,5.0,8.7,2,0,1,8.1,6.2,0,conflict_with_resident_pets,1.0,1
ADP007383,9.8,medium,18.0,toy,born_in_care,17,0,none,0,2.7,5.3,2.1,8.1,0.1,0,1,0,0,house_owned,1,6.3,7.3,1,0,0,9.5,0.8,0,kept,,0
ADP007384,1.8,small,6.4,sporting,owner_surrender,9,0,none,1,6.7,4.6,1.4,9.6,5.0,0,1,0,1,house_rented,1,3.2,4.8,4,0,0,7.3,4.8,0,kept,,0
ADP007385,0.7,xlarge,52.4,mixed,stray,40,0,none,1,4.2,3.2,4.0,6.6,3.8,0,0,1,1,apartment,0,5.6,4.7,1,1,0,4.5,1.9,1,kept,,0
ADP007386,4.5,medium,21.7,herding,born_in_care,51,0,none,1,3.3,1.6,4.3,6.3,5.4,0,1,1,0,house_owned,0,6.8,7.7,3,0,0,5.2,1.4,0,cost_time,12.4,1
ADP007387,9.7,small,8.6,hound,born_in_care,8,0,none,1,2.3,5.0,4.8,6.1,1.7,1,1,1,1,house_owned,1,6.7,3.7,1,0,0,5.2,2.4,0,conflict_with_resident_pets,8.3,1
ADP007388,3.0,large,35.6,sporting,stray,36,1,none,1,0.7,0.5,6.8,5.6,6.2,0,1,0,0,house_owned,1,7.4,7.4,2,0,0,10.0,1.8,0,kept,,0
ADP007389,8.4,small,8.9,sporting,owner_surrender,8,0,none,1,2.2,2.9,8.4,8.6,2.5,1,0,0,1,apartment,0,5.6,2.7,1,0,0,8.3,5.9,0,kept,,0
ADP007390,4.2,small,3.4,sporting,owner_surrender,7,0,chronic,1,5.9,4.4,4.3,7.8,4.4,0,0,1,1,house_owned,1,3.5,7.3,1,0,1,6.9,0.5,0,kept,,0
ADP007391,2.1,large,38.4,working,stray,5,0,minor,1,0.6,0.1,0.0,6.1,8.7,1,0,1,1,house_rented,1,4.3,5.5,4,0,1,7.7,0.6,0,kept,,0
ADP007392,2.8,small,7.1,mixed,owner_surrender,9,1,none,1,0.0,5.3,3.5,3.8,7.4,1,1,0,0,house_rented,1,6.7,4.0,2,0,1,5.9,0.2,0,kept,,0
