,age_years,weight_kg,days_in_shelter,previously_returned,neutered,aggression_score,anxiety_separation,reactivity_to_dogs,energy_level,training_level,house_trained,first_time_owner,household_has_kids,household_has_pets,has_yard,hours_alone_per_day,adopter_activity_level,visits_before_adoption,met_resident_pets,adoption_counseling,expectation_score,energy_mismatch,size_home_mismatch,size_large,size_medium,size_small,size_xlarge,breed_group_herding,breed_group_hound,breed_group_mixed,breed_group_sporting,breed_group_terrier,breed_group_toy,breed_group_working,intake_type_born_in_care,intake_type_owner_surrender,intake_type_stray,intake_type_transfer,medical_needs_chronic,medical_needs_minor,medical_needs_none,home_type_apartment,home_type_house_owned,home_type_house_rented
14719,3.5,20.9,34,0,1,0.3,4.3,3.3,5.7,4.8,0,0,0,1,1,8.1,7.2,2,1,1,6.1,1.5,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
7732,2.2,14.7,32,0,1,0.1,3.0,1.1,3.5,4.7,1,0,1,0,1,3.7,10.0,2,0,0,5.7,6.5,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
7335,9.1,33.9,54,0,1,0.9,3.8,2.0,4.5,4.8,0,0,0,1,1,4.7,3.0,1,1,1,3.5,1.5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
24153,2.9,5.4,12,0,0,2.4,3.3,1.4,4.0,4.1,1,1,0,1,0,5.6,2.0,1,0,0,7.3,2.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
9921,1.8,11.3,24,0,1,5.2,10.0,5.9,3.7,1.1,0,0,1,0,1,4.5,2.0,1,0,0,8.8,1.7,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
21129,6.4,16.5,30,0,1,6.2,4.8,3.3,4.1,5.2,0,0,1,1,1,5.1,6.5,1,1,0,5.7,2.4,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
27932,1.7,6.2,93,0,1,3.0,2.3,4.9,5.3,9.2,1,1,1,0,1,11.5,4.9,1,0,0,9.0,0.4,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1385,4.3,18.0,44,0,1,3.1,7.2,4.0,7.4,6.3,1,0,1,1,0,8.0,8.8,2,0,0,4.5,1.4,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
19388,4.0,15.4,25,0,1,1.7,1.8,4.2,8.7,2.9,1,0,0,0,1,0.0,8.5,1,0,0,3.4,0.2,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
10014,2.4,22.1,32,0,1,1.3,1.9,2.5,8.0,5.2,0,1,0,1,1,11.8,4.8,1,1,1,5.6,3.2,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
11479,8.3,7.4,10,0,1,4.7,2.6,1.2,7.6,4.6,0,0,1,1,1,8.2,4.5,3,0,1,8.2,3.1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
39877,1.4,19.2,6,1,1,4.9,5.9,0.0,3.8,2.3,1,0,1,0,1,5.5,3.7,1,0,0,10.0,0.1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
14164,4.6,2.8,44,0,1,4.9,4.4,1.7,2.0,7.8,1,1,1,1,0,10.1,8.3,2,1,0,5.2,6.3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
21875,3.9,19.8,103,0,1,5.8,4.3,2.2,6.4,6.8,1,0,1,0,1,3.3,10.0,1,0,1,6.9,3.6,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
9401,1.8,18.0,22,0,1,3.7,6.0,4.9,9.1,5.3,0,1,0,1,0,3.6,9.6,2,1,0,8.4,0.5,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
24655,4.4,30.8,57,0,1,5.2,5.8,8.4,8.1,4.9,0,0,0,0,0,8.8,9.7,1,0,0,6.8,1.6,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
1335,1.2,32.4,11,0,1,3.5,5.9,6.0,9.1,0.3,0,0,1,1,1,5.9,5.9,1,1,0,4.7,3.2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
31072,2.0,19.9,84,0,1,2.9,3.3,5.6,3.0,7.5,0,1,1,1,0,6.9,2.6,2,0,0,10.0,0.4,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
36095,1.3,31.0,23,0,1,1.3,3.3,3.6,9.0,6.2,1,0,0,0,0,1.6,5.8,1,0,0,6.5,3.2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
30606,7.4,22.3,46,0,1,4.0,3.1,2.5,3.7,8.2,0,1,0,1,1,3.4,8.3,1,1,0,5.7,4.6,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
28758,6.0,21.8,17,0,1,1.7,4.6,1.0,5.1,0.8,0,1,0,1,0,1.5,4.7,2,0,1,4.4,0.4,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
19431,2.2,29.0,12,1,1,2.6,4.8,0.0,4.5,1.4,1,1,0,0,1,8.1,6.5,1,0,0,6.1,2.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
33759,5.1,28.6,78,0,0,5.9,4.0,2.1,3.4,7.1,0,0,0,0,0,3.2,4.3,1,0,0,6.5,0.9,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
32532,3.1,22.8,23,0,1,0.0,3.1,1.6,7.8,5.4,1,1,0,0,1,8.3,5.9,2,0,1,8.7,1.9,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
10624,2.9,25.2,28,0,1,0.0,6.6,0.9,4.8,6.0,0,0,1,1,1,0.6,7.9,1,1,0,10.0,3.1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
14723,2.4,22.5,37,0,1,1.8,4.2,2.7,7.0,0.9,0,1,1,1,1,11.2,3.4,1,0,0,8.1,3.6,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
36260,5.4,10.4,11,0,1,0.7,7.2,2.5,2.7,4.3,0,0,0,0,1,3.5,10.0,3,0,1,7.8,7.3,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
5436,5.6,38.5,50,0,1,2.4,5.7,0.9,9.0,6.0,0,1,0,1,0,4.0,6.2,4,0,0,8.4,2.8,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
5203,6.4,8.5,52,0,1,3.4,2.4,5.2,10.0,4.1,1,1,1,1,1,4.9,9.3,1,0,1,5.3,0.7,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
18169,2.0,29.5,22,0,1,0.0,2.4,1.1,10.0,3.2,0,1,1,0,0,2.5,4.1,3,0,1,7.7,5.9,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
30477,6.2,23.1,11,0,0,3.9,5.6,1.5,5.3,4.3,0,1,1,0,0,6.3,5.5,2,0,0,8.5,0.2,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
39408,4.0,38.1,21,0,1,0.0,2.7,2.7,6.7,8.5,1,0,0,0,1,7.9,5.8,1,0,1,7.3,0.9,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
13429,0.7,6.8,9,0,1,1.2,4.8,0.8,6.2,3.6,1,1,1,1,1,5.2,1.8,2,1,1,8.1,4.4,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
14367,2.2,24.9,24,0,1,1.1,2.0,0.2,3.8,5.3,1,0,0,1,1,7.1,3.4,4,1,0,2.2,0.4,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
32874,4.5,6.9,44,0,1,6.5,6.9,4.3,3.3,3.8,0,1,1,0,0,8.1,3.3,2,0,0,5.2,0.0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
20950,9.4,27.9,10,0,1,3.7,4.2,8.7,3.2,7.3,0,1,1,1,0,6.6,9.2,2,1,0,6.8,6.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1228,4.2,18.7,52,0,1,3.1,6.1,3.7,6.4,5.0,1,0,1,1,1,4.9,5.5,1,0,1,3.3,0.9,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
28068,2.2,11.3,113,0,1,1.8,5.5,1.9,4.8,5.0,1,1,0,1,1,8.6,4.5,1,1,0,7.8,0.3,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
36940,4.8,16.3,61,0,1,1.2,5.2,2.5,3.4,8.1,1,0,1,0,1,2.6,7.8,2,0,1,10.0,4.4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
36933,6.6,34.6,42,0,1,3.0,0.2,1.9,7.4,5.7,0,0,1,0,1,2.4,6.6,2,0,0,5.6,0.8,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
19759,1.8,26.5,21,0,1,1.2,3.6,2.7,3.6,4.7,0,0,0,1,1,8.9,3.2,1,0,0,7.7,0.4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
5172,0.6,24.6,51,1,1,2.5,3.9,3.2,6.9,4.3,0,1,1,1,0,5.9,2.7,2,0,0,6.5,4.2,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
37613,11.6,36.0,30,0,1,0.0,5.7,0.0,5.2,7.9,1,1,0,0,1,9.6,8.1,1,0,0,8.0,2.9,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
25029,0.4,25.6,86,0,1,0.0,2.3,0.0,5.1,8.4,0,0,0,1,1,4.2,6.1,1,0,1,6.8,1.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
22508,0.9,18.1,34,0,1,2.5,6.0,1.3,9.1,4.1,0,1,0,0,0,5.1,7.4,1,0,0,5.9,1.7,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
4222,6.0,60.9,53,0,1,1.5,6.4,1.0,7.1,8.7,0,0,1,1,0,3.9,6.5,3,0,0,8.6,0.6,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
8092,3.7,10.2,7,0,1,2.7,6.8,4.0,5.1,4.3,0,0,1,0,1,7.8,6.9,2,0,1,4.8,1.8,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
35870,1.5,13.7,39,0,1,2.9,4.2,2.2,3.2,8.5,0,0,1,0,1,7.7,3.2,3,0,0,8.3,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
5072,2.7,11.1,19,0,1,4.4,4.0,3.0,7.9,7.0,1,1,1,1,0,9.1,6.5,1,1,0,4.2,1.4,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
23500,10.8,19.6,14,0,1,0.0,0.6,2.8,1.4,7.9,1,0,0,1,0,4.4,8.8,2,0,0,5.8,7.4,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
36490,3.8,43.4,40,0,1,1.4,3.4,0.1,3.3,6.9,0,1,1,0,0,2.1,4.9,3,0,0,6.4,1.6,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
35394,5.8,6.4,49,1,1,5.4,3.8,5.4,5.3,6.4,1,1,0,1,0,10.7,4.2,1,1,0,7.6,1.1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
26895,3.7,26.7,32,0,1,1.9,0.4,3.3,3.0,2.6,1,0,1,1,0,7.1,9.2,2,0,1,7.9,6.2,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
38262,0.5,14.0,25,0,1,0.0,3.6,2.1,6.4,5.9,0,0,0,1,0,8.2,4.9,1,0,1,3.5,1.5,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
15615,3.7,4.8,30,1,1,0.1,5.7,6.1,5.6,4.8,0,0,0,0,0,1.5,6.0,2,0,0,6.3,0.4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
15346,3.5,25.2,18,0,1,0.9,8.8,0.0,9.1,8.4,0,0,0,0,1,4.4,6.6,1,0,0,8.0,2.5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
20573,9.9,8.2,30,0,1,3.3,6.4,2.9,7.6,3.7,0,1,0,0,0,2.6,3.4,3,0,1,6.7,4.2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
27569,5.8,7.0,8,1,1,2.0,8.6,4.3,5.2,5.6,0,0,1,0,1,6.4,6.2,2,0,0,5.8,1.0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
26203,1.6,19.3,26,0,1,4.8,0.0,1.7,4.9,2.9,0,1,1,0,1,11.6,5.5,1,0,1,7.2,0.6,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
6215,6.8,17.0,53,0,0,1.2,4.0,2.8,4.0,5.1,0,0,1,1,1,6.0,10.0,1,0,1,7.3,6.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
2873,1.8,17.5,11,1,1,3.6,5.9,7.6,7.9,7.3,1,0,0,1,1,8.9,6.5,1,0,1,8.2,1.4,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
26800,2.7,15.8,5,0,0,5.4,4.5,3.2,5.9,2.9,0,1,1,0,0,9.9,2.9,1,0,0,9.1,3.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
17661,1.2,17.9,78,0,1,2.8,7.4,3.6,8.5,4.3,1,1,1,1,1,6.9,2.1,1,1,0,7.5,6.4,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
32326,1.5,6.0,26,0,1,0.7,3.8,4.8,8.3,5.4,1,0,0,1,1,2.6,4.2,1,1,0,6.1,4.1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
40688,2.4,7.9,53,0,1,1.2,4.2,5.9,6.7,7.3,0,0,0,1,1,7.6,6.2,1,0,0,8.6,0.5,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
28213,1.0,7.0,21,0,1,3.8,4.3,5.0,3.5,2.7,0,1,0,0,1,7.9,3.1,2,0,1,6.1,0.4,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
37631,2.6,7.8,105,0,1,1.3,5.8,5.7,9.4,7.6,0,0,0,0,0,6.1,4.6,1,0,1,7.1,4.8,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
22905,4.2,16.4,38,0,1,4.5,4.0,6.1,5.9,6.3,0,0,0,0,1,5.7,4.6,1,0,0,6.8,1.3,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
20091,1.9,17.7,14,0,1,0.2,3.0,2.9,6.7,3.6,0,0,0,1,0,6.7,6.2,1,1,1,8.9,0.5,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
41369,2.3,12.0,21,0,0,0.0,5.5,2.4,7.6,4.5,0,0,0,1,1,6.8,3.6,2,0,0,6.9,4.0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
25249,3.1,28.3,4,0,0,2.7,4.0,5.9,7.0,7.6,1,0,0,1,0,9.2,6.3,3,0,1,5.3,0.7,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
35711,7.0,45.2,75,0,1,3.0,3.5,2.1,5.1,4.0,1,0,0,1,1,1.8,4.9,1,0,0,9.2,0.2,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
30134,2.3,15.9,15,0,1,2.9,2.4,3.4,7.1,3.4,0,1,0,1,0,4.9,7.1,3,0,0,6.3,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
4366,2.2,8.8,12,1,1,0.0,5.2,4.4,5.9,0.0,0,0,0,0,1,8.2,10.0,1,0,1,9.8,4.1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
3261,5.4,15.6,76,0,1,4.0,5.2,1.3,8.7,9.5,1,0,0,0,1,6.5,6.5,2,0,0,7.1,2.2,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
27641,4.0,29.0,37,0,1,1.5,2.8,0.0,5.9,0.0,0,0,1,0,0,9.6,4.7,1,0,0,9.1,1.2,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
19135,5.1,8.5,24,0,1,2.6,6.0,4.9,3.6,3.1,0,0,0,1,1,6.4,5.3,2,0,0,10.0,1.7,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
22258,2.2,36.3,33,0,1,5.0,6.0,2.1,3.4,3.6,1,0,0,1,1,9.1,2.2,2,1,0,5.9,1.2,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
3216,16.0,22.9,52,0,1,3.2,3.9,2.1,6.3,1.5,1,0,1,1,0,0.7,1.3,2,0,0,5.8,5.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
33774,9.2,22.3,38,0,1,5.0,7.5,5.9,6.9,3.1,0,0,0,1,1,3.2,5.9,1,0,0,6.3,1.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
29674,1.7,31.3,130,0,1,0.0,4.5,1.2,8.1,9.4,0,0,0,0,1,2.2,2.5,3,0,0,3.7,5.6,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
37221,5.5,27.0,57,0,1,2.6,0.8,7.8,5.8,5.2,0,0,1,1,0,7.5,1.5,1,0,0,7.3,4.3,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
27143,2.6,20.1,53,0,1,2.2,8.1,6.1,4.3,2.5,0,0,0,1,0,4.6,1.6,1,1,0,5.4,2.7,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
29160,2.8,16.4,12,0,1,3.8,4.3,1.8,6.2,3.1,0,0,0,0,0,8.4,6.8,1,0,0,6.1,0.6,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
20741,4.6,4.4,65,0,1,0.8,2.2,8.7,4.1,1.4,1,0,0,1,1,1.1,10.0,3,1,0,4.2,5.9,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
4937,6.5,27.1,8,0,1,1.9,4.7,0.0,7.1,5.4,0,1,0,0,1,0.6,6.4,1,0,0,7.1,0.7,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
13754,2.9,13.1,5,0,1,0.0,5.3,4.7,5.7,8.8,1,0,0,0,1,6.7,5.0,1,0,0,8.3,0.7,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
30201,2.9,31.5,52,0,1,2.7,3.9,0.0,6.8,8.6,1,0,0,0,1,5.7,8.9,1,0,0,5.3,2.1,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
4052,1.1,15.6,8,0,1,1.2,5.1,1.1,3.7,8.7,0,0,1,0,1,3.2,5.8,3,0,0,5.5,2.1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
9187,5.0,26.1,30,0,1,5.0,4.2,6.3,6.1,6.6,1,0,0,1,1,2.1,2.6,1,1,0,7.7,3.5,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
11384,1.2,21.1,21,0,1,4.9,1.5,5.4,5.6,5.1,1,1,0,0,1,5.5,7.4,1,0,1,7.8,1.8,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
28979,3.7,40.3,88,0,1,2.2,3.9,3.1,5.2,9.1,1,1,0,1,1,7.7,7.1,2,0,0,3.5,1.9,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
6118,3.6,24.9,52,0,1,3.1,7.3,3.1,3.7,6.3,1,0,0,0,1,6.4,0.0,1,0,0,8.3,3.7,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
26903,4.7,24.7,31,0,1,0.0,4.6,3.4,4.2,3.0,1,0,0,1,1,9.6,8.0,2,1,0,6.8,3.8,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
28551,3.1,16.6,62,0,1,0.1,0.0,0.0,5.1,9.5,1,0,0,1,0,13.0,9.3,1,1,1,10.0,4.2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
3929,3.4,18.2,18,0,1,0.0,3.6,4.0,7.7,2.6,1,1,0,0,1,6.9,3.8,2,0,0,6.6,3.9,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
5909,4.7,8.8,27,0,1,1.4,6.5,1.1,7.2,1.4,0,0,1,0,0,3.9,4.7,1,0,0,7.6,2.5,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
27449,11.2,15.4,14,0,1,0.0,4.2,6.3,5.6,4.9,0,0,0,0,1,2.0,8.8,2,0,0,5.0,3.2,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
19172,4.7,28.0,54,1,0,5.6,4.8,3.8,5.6,7.9,0,0,1,0,0,1.8,1.1,1,0,0,5.5,4.5,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
31023,4.0,36.4,35,0,1,0.2,1.8,0.0,7.8,5.3,0,1,0,0,0,7.4,6.2,2,0,0,6.1,1.6,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
9210,2.2,20.6,3,0,1,2.1,5.4,0.2,5.8,2.6,0,0,0,0,0,0.0,5.9,1,0,1,8.8,0.1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
32451,2.9,3.2,10,0,1,0.8,7.2,2.4,6.1,5.2,0,0,0,0,0,3.8,6.1,2,0,1,7.4,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
2427,1.9,39.8,27,0,1,0.7,2.9,6.1,7.0,8.1,0,0,0,0,1,4.4,4.3,3,0,0,3.9,2.7,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
36307,4.1,14.7,75,0,1,3.5,4.5,0.9,7.2,9.7,0,1,1,1,1,6.8,8.2,4,0,1,5.6,1.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
41798,3.4,7.7,79,1,1,5.0,7.6,5.6,10.0,3.6,0,1,0,0,0,7.5,3.7,1,0,0,7.1,6.3,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
22241,1.2,16.6,44,0,1,3.5,6.5,0.2,5.2,6.3,1,1,0,0,0,7.3,7.0,3,0,1,4.4,1.8,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
37744,4.1,9.2,10,0,1,5.0,3.5,6.0,7.3,2.6,0,1,0,0,1,1.9,6.2,1,0,1,9.7,1.1,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
10438,2.9,30.2,81,1,1,0.6,4.9,4.5,8.8,2.8,0,0,1,1,0,4.4,7.2,2,0,1,5.8,1.6,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
