,age_years,weight_kg,days_in_shelter,previously_returned,neutered,aggression_score,anxiety_separation,reactivity_to_dogs,energy_level,training_level,house_trained,first_time_owner,household_has_kids,household_has_pets,has_yard,hours_alone_per_day,adopter_activity_level,visits_before_adoption,met_resident_pets,adoption_counseling,expectation_score,energy_mismatch,size_home_mismatch,size_large,size_medium,size_small,size_xlarge,breed_group_herding,breed_group_hound,breed_group_mixed,breed_group_sporting,breed_group_terrier,breed_group_toy,breed_group_working,intake_type_born_in_care,intake_type_owner_surrender,intake_type_stray,intake_type_transfer,medical_needs_chronic,medical_needs_minor,medical_needs_none,home_type_apartment,home_type_house_owned,home_type_house_rented
21520,3.2,6.7,46,0,1,2.8,4.4,3.6,7.9,5.8,1,1,0,1,0,9.4,6.7,2,0,0,9.8,1.2,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
10677,1.2,7.0,69,0,1,5.4,4.1,3.1,9.4,5.0,0,0,0,1,1,11.4,7.2,1,0,0,6.2,2.2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
17660,4.2,33.6,23,0,1,1.2,3.5,4.4,8.8,4.3,0,1,0,1,1,3.8,4.4,1,1,1,9.1,4.4,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
18012,2.8,51.5,16,1,1,3.5,3.7,3.3,4.1,0.0,1,1,0,0,0,8.6,9.4,1,0,0,8.9,5.3,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
7791,2.3,30.7,103,1,1,5.6,1.1,5.4,6.6,8.1,1,0,1,0,1,8.0,5.8,1,0,0,7.5,0.8,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
17394,4.1,18.2,6,0,1,4.0,5.9,3.0,4.3,5.5,0,0,0,1,0,9.2,6.4,3,0,0,3.3,2.1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
7155,1.4,10.2,76,0,1,2.8,3.6,6.1,5.2,7.5,1,0,1,0,1,8.4,8.1,1,0,0,10.0,2.9,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
17240,3.1,5.4,23,1,1,2.9,4.4,7.6,5.8,3.9,0,1,1,0,1,4.6,4.7,3,0,1,7.3,1.1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
28045,3.1,16.2,52,0,1,5.5,7.6,5.5,10.0,1.4,0,1,0,0,1,0.5,4.2,1,0,0,6.5,5.8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6986,4.4,30.9,23,0,1,0.0,0.6,4.7,7.6,5.8,0,0,0,0,1,0.8,3.7,3,0,0,5.6,3.9,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
30676,6.0,22.5,27,0,1,2.7,7.5,0.0,7.0,2.3,1,1,0,0,1,8.2,5.8,1,0,1,6.5,1.2,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
28855,3.0,6.9,11,0,1,0.0,1.7,6.9,4.3,0.3,1,0,0,0,0,11.6,7.3,1,0,0,7.3,3.0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
14149,6.1,35.7,51,1,0,2.5,4.8,3.2,4.7,8.2,0,1,0,0,1,0.5,5.0,1,0,0,6.2,0.3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
19894,1.0,12.3,10,0,1,1.8,3.7,1.8,2.4,7.9,1,0,0,1,0,8.0,8.5,3,1,1,6.2,6.1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
5097,7.1,14.8,8,0,1,0.1,2.3,3.6,6.7,2.4,0,1,1,0,1,9.9,6.0,1,0,1,5.7,0.7,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
4550,2.9,19.4,34,0,1,0.0,2.9,0.0,8.0,6.4,0,1,1,1,1,6.3,5.1,1,1,0,8.2,2.9,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
8650,1.8,37.3,4,0,1,1.9,5.6,3.9,4.2,4.2,0,0,1,1,0,0.2,7.0,2,1,1,6.5,2.8,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
27575,2.1,19.5,21,0,1,1.1,1.0,4.3,6.6,7.4,1,1,1,1,1,4.5,5.9,2,1,0,8.7,0.7,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
22106,4.0,9.5,53,0,1,0.2,6.3,5.2,8.7,0.2,0,1,1,0,1,12.7,6.8,3,0,1,8.2,1.9,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
393,2.9,28.5,28,0,1,0.3,5.5,3.4,6.2,6.9,1,1,0,1,1,6.3,6.4,2,0,0,9.3,0.2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
28765,0.6,43.0,17,0,1,3.0,5.3,3.5,6.9,4.4,1,1,0,1,0,10.9,6.2,1,0,1,5.5,0.7,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
32378,2.1,19.7,9,0,1,1.4,4.3,1.5,7.9,4.5,1,0,0,0,1,5.8,4.3,1,0,1,7.5,3.6,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
10320,1.1,3.5,44,0,0,3.0,0.0,3.1,5.7,2.5,0,0,0,0,0,6.4,5.0,3,0,1,5.4,0.7,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
6429,16.0,28.4,79,0,1,3.4,6.8,7.4,3.4,1.9,0,0,0,1,0,5.0,8.5,3,0,1,5.7,5.1,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
39191,1.6,31.8,34,0,1,1.5,3.0,0.0,5.6,4.5,0,1,0,0,1,6.1,4.8,2,0,1,8.2,0.8,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
7432,3.9,6.1,7,0,1,3.5,2.4,5.5,3.4,3.3,1,0,0,1,0,9.6,4.6,1,0,1,1.2,1.2,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
15368,4.1,18.5,47,0,1,0.9,5.2,1.6,10.0,8.5,1,1,0,1,1,6.2,4.8,1,0,0,6.4,5.2,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
12157,3.9,24.8,54,0,1,1.5,4.1,2.3,5.1,5.6,0,1,1,1,0,4.6,4.4,1,0,0,7.5,0.7,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
18300,1.9,29.2,40,0,1,2.5,7.9,5.9,3.3,5.9,1,0,1,0,1,7.1,5.1,2,0,0,7.3,1.8,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
36572,3.9,6.5,26,0,1,0.0,7.3,4.9,3.3,4.3,0,1,0,1,1,9.2,4.4,1,1,1,7.0,1.1,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
35590,2.0,5.8,20,0,1,3.0,4.4,5.5,5.5,2.3,1,1,1,0,1,2.0,5.8,2,0,0,5.5,0.3,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
7485,9.3,14.3,7,0,1,3.4,4.4,5.9,3.3,7.7,0,0,0,1,1,4.5,4.8,1,0,0,6.9,1.5,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
11978,1.6,11.0,16,0,1,0.0,2.7,0.8,7.4,6.4,0,0,0,0,0,9.4,7.2,1,0,1,5.7,0.2,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
26837,7.9,4.9,21,0,1,3.7,6.1,0.2,6.7,4.7,1,0,1,1,1,7.9,7.5,2,1,1,7.2,0.8,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
3374,1.1,7.3,27,0,0,3.2,3.4,4.3,6.0,5.1,1,1,1,1,1,1.9,3.4,1,1,0,6.1,2.6,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
14902,1.5,34.1,70,0,1,4.0,3.2,0.0,1.1,5.1,0,0,1,1,1,6.2,4.6,3,1,0,6.0,3.5,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
28954,1.9,18.4,100,0,1,5.5,6.0,7.0,6.6,6.2,1,0,1,1,1,6.3,5.4,1,0,1,8.2,1.2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
4338,3.1,12.9,25,0,1,6.5,4.5,5.7,7.2,7.6,1,0,0,1,1,10.2,4.5,2,1,0,6.8,2.7,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1822,5.1,15.2,60,0,1,1.7,1.8,2.8,4.8,7.4,1,0,0,1,1,7.5,5.1,3,0,1,4.7,0.3,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
36863,1.6,16.6,28,0,1,5.7,5.8,7.5,9.0,2.9,0,0,0,0,1,12.3,5.2,1,0,1,4.4,3.8,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
6262,7.7,6.8,16,0,1,1.7,3.5,1.5,5.7,4.0,1,1,0,1,1,4.6,6.2,1,1,0,7.0,0.5,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
3652,5.6,21.3,31,0,1,2.6,1.0,0.9,5.1,7.2,1,0,0,1,0,2.8,4.5,1,1,1,5.2,0.6,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
12566,1.1,4.2,52,1,1,0.9,2.1,5.9,5.0,5.9,0,1,0,1,0,2.7,8.0,2,1,1,8.1,3.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
41989,2.7,9.9,18,1,1,2.8,1.4,2.4,3.4,5.2,1,1,0,1,1,6.3,4.1,1,0,0,6.4,0.7,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
11913,4.9,4.6,17,0,0,1.3,0.0,1.9,4.9,2.9,0,0,0,0,0,6.2,7.0,3,0,1,6.3,2.1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
4432,1.0,32.7,8,0,1,3.5,8.3,2.5,6.3,2.5,0,1,0,1,0,10.3,2.3,1,1,0,10.0,4.0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1592,0.6,43.7,12,0,1,3.4,2.8,0.0,7.8,1.2,0,0,1,1,1,8.0,5.8,1,0,0,5.6,2.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
16781,3.7,61.5,18,0,1,0.5,1.4,1.3,5.6,7.0,0,0,0,0,1,11.5,4.3,1,0,1,6.3,1.3,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
4682,1.2,6.5,24,0,1,0.0,5.3,5.9,6.2,3.2,1,0,0,0,1,6.5,2.4,1,0,1,5.9,3.8,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
4651,4.1,36.2,49,0,1,3.8,4.4,0.0,2.9,4.8,1,0,0,0,1,5.0,4.7,1,0,0,5.1,1.8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
37198,3.2,43.2,45,0,1,1.5,3.7,1.4,6.6,5.1,0,0,0,1,0,5.4,4.3,1,0,1,7.0,2.3,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
31884,2.1,26.7,40,0,1,0.4,4.5,2.5,8.7,4.1,1,0,0,0,1,6.3,4.7,3,0,0,3.8,4.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
25173,3.5,20.3,77,0,1,0.8,3.1,3.0,4.8,2.8,0,0,1,1,1,6.8,6.0,1,0,1,7.7,1.2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
33097,1.7,11.2,70,0,1,2.0,4.6,2.5,1.3,7.5,0,1,1,1,1,7.5,3.6,3,1,1,8.9,2.3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
966,7.7,16.0,35,0,1,3.9,7.7,3.3,5.6,7.4,0,1,1,1,0,4.1,4.6,2,1,0,6.7,1.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
38557,1.5,18.8,11,0,1,3.0,2.3,3.5,5.8,6.1,1,0,1,0,0,3.4,8.0,4,0,1,4.6,2.2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
16546,4.6,15.7,54,0,0,6.1,4.5,3.0,5.3,9.4,0,0,0,1,1,4.0,5.9,1,0,0,7.0,0.6,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
37223,2.0,51.0,24,0,1,1.5,0.2,0.0,6.7,3.0,0,0,0,1,1,5.2,4.4,2,1,0,8.5,2.3,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
9614,3.1,31.5,19,0,0,0.9,2.5,7.0,4.6,3.1,1,0,1,1,1,5.5,7.9,1,1,0,9.1,3.3,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
41677,1.2,26.3,5,0,1,0.9,6.5,7.6,6.6,1.4,0,0,0,0,1,9.4,8.0,1,0,0,5.9,1.4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
34326,1.7,35.6,34,1,1,2.9,2.5,4.8,6.0,2.4,0,1,0,0,0,5.9,8.3,3,0,1,9.3,2.3,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
32211,2.8,24.1,45,0,1,1.7,9.7,4.0,7.5,7.6,0,1,1,0,0,8.0,0.9,2,0,0,10.0,6.6,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
26825,1.1,2.0,42,0,1,3.8,6.0,2.4,7.1,5.2,0,0,0,0,0,6.5,2.1,2,0,0,4.8,5.0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
12775,1.6,16.6,28,0,1,3.7,3.8,1.9,5.3,6.8,0,1,0,1,0,0.0,6.8,1,1,1,7.0,1.5,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
6330,2.8,17.1,48,0,1,0.4,4.3,7.0,5.7,4.4,0,0,0,0,1,5.6,5.7,2,0,0,4.3,0.0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
10852,4.6,4.6,1,0,1,3.8,2.0,6.1,7.5,3.1,0,1,0,1,1,5.0,8.5,1,1,0,6.1,1.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
26899,7.3,6.0,30,0,1,0.7,5.6,3.9,6.3,9.5,1,0,0,1,0,3.7,6.1,3,1,0,7.8,0.2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
17872,3.2,20.3,22,0,1,1.1,4.0,7.6,6.1,4.1,0,0,0,1,1,6.7,8.1,1,0,0,6.6,2.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
14154,3.8,44.7,22,0,1,3.8,0.0,1.1,1.8,8.4,1,0,1,1,0,9.5,4.3,1,0,0,5.7,2.5,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
40186,7.8,34.3,14,1,1,4.7,4.7,6.0,6.0,0.0,0,1,1,0,1,6.8,5.4,1,0,0,10.0,0.6,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
4103,3.2,31.5,48,1,1,4.1,0.0,3.3,5.5,7.0,0,0,0,0,1,2.3,3.9,2,0,0,5.4,1.6,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
7301,6.4,29.4,25,0,1,3.5,1.5,7.4,7.8,3.2,0,1,0,0,1,6.8,4.7,1,0,0,6.2,3.1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
35364,7.1,6.3,12,0,1,0.0,7.1,3.8,7.1,3.8,0,1,0,1,1,5.6,3.7,1,0,0,7.7,3.4,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
21661,0.9,22.4,48,0,1,3.4,5.7,3.4,4.2,3.3,0,0,0,1,1,4.0,5.4,2,1,0,6.9,1.2,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
9880,0.7,43.0,21,0,1,2.6,5.3,3.1,6.5,2.8,0,0,0,1,1,5.3,1.9,3,0,0,4.0,4.6,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
40683,4.3,14.9,34,0,1,2.7,3.6,0.4,8.0,5.0,0,0,0,0,1,11.7,5.5,2,0,0,5.4,2.5,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
19393,6.3,4.7,29,0,1,4.5,5.8,1.5,5.1,4.8,0,0,1,1,1,8.3,2.1,1,1,1,6.6,3.0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
17949,3.6,5.9,68,0,1,3.9,3.1,2.6,4.3,2.3,1,0,0,1,1,7.6,3.0,1,0,1,7.1,1.3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
15394,3.6,15.1,20,0,1,1.7,6.0,5.5,9.5,4.5,0,0,0,0,1,5.3,5.7,4,0,0,5.6,3.8,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
13885,3.0,6.8,14,1,1,1.3,5.9,0.7,10.0,3.1,0,1,0,0,0,8.8,4.2,1,0,1,8.1,5.8,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
20147,10.3,8.3,56,0,1,2.2,4.4,7.8,6.4,5.5,1,0,0,1,0,3.1,5.7,1,0,0,2.9,0.7,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
16926,2.1,9.0,36,0,1,1.0,7.4,0.6,6.4,8.3,0,0,0,1,1,4.5,10.0,1,0,1,5.8,3.6,0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
30334,1.7,6.1,20,0,1,1.4,5.6,5.7,9.4,3.8,1,1,0,1,0,8.3,2.1,2,0,0,7.4,7.3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
29630,6.7,18.7,26,0,1,1.1,5.6,1.3,10.0,0.0,0,0,0,1,0,9.3,4.4,3,1,0,4.6,5.6,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
26283,3.7,33.6,7,0,1,0.3,5.0,3.3,8.7,2.5,1,0,0,0,1,1.6,1.2,2,0,0,5.5,7.5,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
37925,1.3,49.1,1,1,1,5.7,4.7,6.0,10.0,0.5,0,0,1,1,1,9.6,6.0,1,1,0,4.3,4.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
15604,3.7,17.2,48,0,1,1.2,3.7,3.9,8.1,6.1,1,1,0,1,0,7.4,4.5,2,1,1,4.9,3.6,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
35011,13.5,8.4,33,0,1,5.9,6.0,1.5,2.1,0.0,1,1,0,1,1,7.1,4.3,1,1,0,6.6,2.2,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
19589,5.6,37.4,18,0,1,0.0,2.7,2.3,5.3,2.6,0,0,0,1,1,0.2,5.1,1,0,1,5.0,0.2,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
41745,2.0,31.8,33,0,1,2.1,6.4,5.8,3.9,4.2,0,0,0,0,1,1.9,2.2,1,0,1,4.4,1.7,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
41794,7.6,22.5,80,0,1,0.3,4.8,4.5,6.5,4.1,0,0,0,1,1,7.6,6.0,3,0,0,6.4,0.5,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
18228,1.9,8.7,69,0,1,3.0,7.3,7.7,3.9,3.7,0,1,0,0,1,2.9,3.9,2,0,0,5.2,0.0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
9030,1.3,52.3,21,0,1,3.9,4.0,6.3,7.2,3.2,0,0,0,1,0,8.7,4.3,4,0,0,9.2,2.9,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
16580,2.7,4.4,18,0,1,0.7,1.3,5.8,3.4,7.0,1,0,0,0,0,4.4,7.2,2,0,1,7.4,3.8,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
38464,3.0,46.6,53,0,0,0.0,1.4,5.6,3.5,8.2,1,1,0,1,1,7.0,3.8,2,0,0,5.4,0.3,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
28518,6.8,25.0,7,0,1,5.2,2.3,0.0,9.4,7.7,1,1,0,1,1,4.7,9.9,1,1,0,7.4,0.5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
13350,2.1,6.0,16,0,1,1.0,5.0,6.6,7.9,0.9,1,0,0,1,0,2.7,1.0,1,0,0,4.2,6.9,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1537,5.7,19.9,36,0,1,0.0,2.6,3.3,8.6,3.8,0,0,1,1,1,10.7,0.6,1,0,1,7.5,8.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
38160,4.8,44.6,51,0,1,3.0,1.8,2.2,7.6,7.1,0,1,0,1,1,13.2,6.1,1,0,1,4.5,1.5,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
19422,1.6,16.4,74,0,1,3.4,4.5,7.0,7.0,7.4,1,0,0,1,1,6.2,7.3,4,1,1,6.0,0.3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
27472,5.2,13.4,62,0,1,0.3,4.9,4.2,9.6,3.5,1,0,0,0,0,0.0,6.8,3,0,1,5.8,2.8,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
19598,1.7,17.7,93,0,0,0.6,0.0,0.0,6.3,4.0,0,1,0,1,1,7.4,5.2,1,1,1,5.6,1.1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
30720,0.7,30.4,32,0,1,1.2,3.4,2.6,4.8,8.0,0,1,0,0,0,2.0,6.5,3,0,0,5.1,1.7,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
20599,4.6,14.2,4,0,0,0.6,3.8,0.0,9.5,6.5,1,0,0,0,0,9.7,3.8,1,0,1,7.8,5.7,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
4958,6.3,8.8,27,0,1,6.9,8.1,5.9,7.7,3.3,1,1,1,1,1,7.3,7.5,1,1,0,10.0,0.2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2816,3.7,15.8,30,0,0,3.9,7.2,7.8,7.6,2.9,0,0,0,0,0,1.5,3.8,1,0,1,5.8,3.8,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
18889,5.3,22.6,18,0,1,3.2,4.3,2.0,9.2,2.7,0,0,0,0,1,4.6,1.9,1,0,1,6.5,7.3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
32555,4.7,27.5,15,0,1,4.0,3.4,6.3,7.7,3.7,1,0,1,0,1,1.9,0.0,2,0,0,8.7,7.7,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
22125,9.3,32.1,17,0,1,2.7,6.1,6.8,5.8,4.5,0,0,1,0,1,5.2,5.1,1,0,1,9.3,0.7,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
